loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
6189278306,01/26/2021,RUIDOSO BOWLING CENTER,1202 Mechem Dr,Ruidoso,NM,88345-7205,11/19/2021,Paid in Full,37047.07,37047.07,City Bank,8,713950,Sole Proprietorship,City Bank,37319.78,10/21/2021
8465997310,05/01/2020,KEVINS PHOTOGRAPHY,2414 JUAN TABO BLVD NE,ALBUQUERQUE,NM,87112-1818,04/16/2021,Paid in Full,37046,37046,"Bank of America, National Association",5,561439,Limited  Liability Company(LLC),"Bank of America, National Association",37371.8,03/19/2021
7588177306,04/30/2020,PARKSIDE ASSOCIATES LLC,320 Gold Ave Sw Ste 620 Pmb 1090,ALBUQUERQUE,NM,87102,06/22/2021,Paid in Full,37037,37037,"JPMorgan Chase Bank, National Association",4,561421,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",37421.14,05/18/2021
9871757003,04/09/2020,ZEEBS LLC,1970 N VALLEY DR,LAS CRUCES,NM,88007-5153,02/19/2021,Paid in Full,37035,37035,Citizens Bank of Las Cruces,3,722513,Limited  Liability Company(LLC),Citizens Bank of Las Cruces,37328.19,01/28/2021
6572698404,02/10/2021,PEGASUS GROUP LLC,100 Sun Ave NE Ste 100,Albuquerque,NM,87109-4660,02/17/2022,Paid in Full,37032.74,37032.74,"BOKF, National Association",2,531210,Limited  Liability Company(LLC),"BOKF, National Association",37352.66,12/21/2021
9248437010,04/09/2020,"SAKURA ENGINEERING & SURVEYING, INC.",125 W MAIN ST,FARMINGTON,NM,87401-6211,07/20/2022,Paid in Full,37022.5,37022.5,Four Corners Community Bank,7,541370,Corporation,Four Corners Community Bank,35340.02,01/07/2021
2953998308,01/21/2021,"VEHICLE MAINTENANCE PLANS, LLC",2018 Ridgecrest Dr SE,Albuquerque,NM,87108-4532,10/20/2021,Paid in Full,37006.05,37006.05,Mountain America FCU,5,811111,Limited  Liability Company(LLC),Mountain America FCU,37247.35,09/21/2021
9403688600,03/26/2021,M&R MARBLE AND GRANITE JME LLC,3004 2nd St NW,Albuquerque,NM,87107-1418,09/30/2021,Paid in Full,37002.5,37002.5,Rio Grande CU,8,327991,Limited  Liability Company(LLC),Rio Grande CU,37156.68,08/27/2021
1117827906,06/10/2020,"ABQ SUSHIYA, LLC",2906 JUAN TABO BLVD NE STE D,ALBUQUERQUE,NM,87112-1828,07/16/2021,Paid in Full,37000,37000,"Bank of America, National Association",10,722330,Limited  Liability Company(LLC),"Bank of America, National Association",37376.08,06/17/2021
1537737104,04/10/2020,RUIDOSO BOWLING CENTER,1202 MECHEM DR,RUIDOSO,NM,88345-7205,04/09/2021,Paid in Full,37000,37000,City Bank,9,713950,Sole Proprietorship,City Bank,37326.83,03/05/2021
3490298307,01/22/2021,ADOBE PRECISION GEAR INC.,211 W Wood Ave,Carlsbad,NM,88220-5446,12/10/2021,Paid in Full,37000,37000,Bank of the Southwest,5,333612,Corporation,Bank of the Southwest,37283.84,11/02/2021
4416027002,04/03/2020,LA FAMILIA MEXICAN RESTAURANT,503 N Hudson,SILVER CITY,NM,88061-5434,01/12/2021,Paid in Full,37000,37000,Western Bank,12,722511,Sole Proprietorship,Western Bank,37189.11,10/13/2020
4901117009,04/04/2020,UDDER DELIGHT INC.,5121 Hwy 180,GLENWOOD,NM,88039-0001,01/12/2021,Paid in Full,37000,37000,Western Bank,10,325620,Corporation,Western Bank,37188.08,10/13/2020
7031968404,02/11/2021,OOH AAH JEWELRY INC,110 Amherst Dr SE,Albuquerque,NM,87106-1426,09/25/2021,Paid in Full,37000,37000,"Bank of America, National Association",6,448310,Corporation,"Bank of America, National Association",37182.47,08/11/2021
8533087202,04/28/2020,"REGENESIS COLLABORATIVE DEVELOPMENT GROUP, INC.",314 S GUADALUPE STE 101,SANTA FE,NM,87501,06/22/2021,Paid in Full,37000,37000,Enterprise Bank & Trust,4,541620,Corporation,Enterprise Bank & Trust,37377.19,05/26/2021
9120797101,04/15/2020,SALON DEL MAR LLC,1221 Flagman Way Bldg A1,SANTA FE,NM,87505,02/10/2021,Paid in Full,37000,37000,HTLF Bank,5,812112,Limited  Liability Company(LLC),"New Mexico Bank and Trust, A Division of HTLF Bank",37257.48,12/31/2020
9472887206,04/28/2020,MIDTOWN INVETMENTS LLC,PO Box 259,Arroyo Hondo,NM,87513,12/18/2021,Paid in Full,36995.95,36995.95,"U.S. Bank, National Association",15,722511,Limited  Liability Company(LLC),"U.S. Bank, National Association",35475.14,10/04/2021
8937347106,04/15/2020,"CHERRY SEE REAMES ARCHITECTS, PC",220 GOLD AVE SW,ALBUQUERQUE,NM,87102-3320,03/04/2021,Paid in Full,36995,36995,Main Bank,8,541310,Professional Association,Main Bank,37297.13,02/11/2021
3903577202,04/27/2020,PHO AVA VIETNAMESE RESTAURANT LLC,2530 CERRILLOS RD,SANTA FE,NM,87505,05/12/2021,Paid in Full,36989,36989,Nusenda FCU,11,722511,Limited  Liability Company(LLC),Nusenda FCU,37318.35,03/26/2021
7628298505,03/06/2021,FERGIE'S PLUMBING HEATING LLC,109 S Union Ave,Roswell,NM,88203-2953,04/19/2022,Paid in Full,36987,36987,Loan Source Incorporated,4,238220,Limited  Liability Company(LLC),Northeast Bank,37375.11,03/30/2022
5262388307,01/25/2021,GAS ANALYSIS SERVICE LP,2030 Afton Pl,Farmington,NM,87401-1601,11/16/2021,Paid in Full,36985,36985,"Zions Bank, A Division of",4,541380,Subchapter S Corporation,"Zions Bank, A Division of",37256.56,10/25/2021
9262547309,05/01/2020,OCW & FAB,53 KNOTTS LNDG,ZIA PUEBLO,NM,87053-6011,10/22/2021,Paid in Full,36974.95,36974.95,Rural Community Assistance Corporation,6,238910,Sole Proprietorship,Rural Community Assistance Corporation,37190.26,02/16/2021
3318087109,04/11/2020,RED DOC FARM,703 CHRISTOPHER DR,BELEN,NM,87002-2617,07/10/2021,Paid in Full,36971,36971,"Vast Bank, National Association",4,115116,Sole Proprietorship,"Vast Bank, National Association",37396.17,06/03/2021
9516148500,03/12/2021,VOLUME 31 BREWING COMPANY LLC,529 Adams St NE,Albuquerque,NM,87108-1228,12/17/2021,Paid in Full,36955,36955,"Wells Fargo Bank, National Association",5,312120,Corporation,"Wells Fargo Bank, National Association",37203.05,11/18/2021
9715657300,05/02/2020,BIG 4 ENTERPRISES INC,2209 ANA CT NW,ALBUQUERQUE,NM,87120-1049,01/21/2021,Paid in Full,36954,36954,"Bank of America, National Association",6,484110,Corporation,"Bank of America, National Association",37152.44,11/17/2020
7636008303,01/28/2021,"RANCHO CASADOS RESTAURANT, INC.",938 N Riverside Dr,Espanola,NM,87532-2556,11/06/2021,Paid in Full,36949,36949,Century Bank,12,722511,Corporation,Century Bank,37218.93,10/20/2021
7343997710,05/01/2020,JAMES KORENCHEN PUBLIC RELATIONS,9400 HOLLY AVE NE,ALBUQUERQUE,NM,87122,04/22/2021,Paid in Full,36942,36942,"U.S. Bank, National Association",4,541820,Corporation,"U.S. Bank, National Association",37276.53,03/29/2021
4149978605,03/18/2021,L & J ENTERPRISES INC.,4601 E Main St,Farmington,NM,87402-8667,10/19/2021,Paid in Full,36932,36932,Cross River Bank,10,721199,Corporation,Cross River Bank,37113.12,09/15/2021
5155768308,01/25/2021,NIETOS FARM LABOR,5740 El Gordo Rd SE,Deming,NM,88030-2100,09/24/2021,Paid in Full,36930,36930,First New Mexico Bank,19,115115,Corporation,First New Mexico Bank,37149.56,09/01/2021
4915467108,04/13/2020,"MC BILLING SERVICES, INC.",1892-A Plaza del Sur,Santa Fe,NM,87505-6073,06/09/2021,Paid in Full,36920,36920,Sunflower Bank National Association,7,541219,Subchapter S Corporation,Sunflower Bank National Association,37322.58,05/26/2021
5258728506,02/27/2021,MC BILLING SERVICES INC,1892 Plaza del Sur Dr Ste A,Santa Fe,NM,87505-6073,08/16/2022,Paid in Full,36920,36920,Sunflower Bank National Association,6,541611,Subchapter S Corporation,Sunflower Bank National Association,37442.95,08/04/2022
1806218303,01/19/2021,SOUTHWEST HEATING & COOLING LLC,2275 Pear St SE,Deming,NM,88030,08/13/2021,Paid in Full,36900,36900,First New Mexico Bank,4,238220,Limited  Liability Company(LLC),First New Mexico Bank,37058.72,07/02/2021
2353787206,04/16/2020,VANGAURD RESOUCES INC,2213 BROTHERS ROAD STE 300,SANTA FE,NM,87505,01/12/2021,Paid in Full,36900,36900,HTLF Bank,3,541613,Corporation,"New Mexico Bank and Trust, A Division of HTLF Bank",37126.45,12/04/2020
6179497008,04/06/2020,"MITCHELL & CRUSE ARCHITECTURE, LLC",102 N Canyon St.,CARLSBAD,NM,88220-5717,06/03/2020,Paid in Full,36900,36900,CNB Bank,4,541310,Limited  Liability Company(LLC),CNB Bank,37141.9,12/08/2020
6434718410,02/10/2021,MESILLA VALLEY MAZE LLC,1100 Shalem Colony Trl,Las Cruces,NM,88007-4925,09/24/2021,Paid in Full,36900,36900,First American Bank,6,713990,Limited  Liability Company(LLC),First American Bank,37077.32,08/11/2021
6791217404,05/15/2020,UBALDOGRAJEDA,PO Box 455,Hatch,NM,87937,02/06/2021,Paid in Full,36900,36900,Bank of the Southwest,1,111219,Sole Proprietorship,Bank of the Southwest,37138.59,01/07/2021
7378117007,04/07/2020,"DESERT MOUNTAIN AGENCY, INC.",8500 MENAUL BLVD NE STE B555,ALBUQUERQUE,NM,87112-1273,04/08/2021,Paid in Full,36900,36900,Western Commerce Bank,7,524210,Corporation,Western Commerce Bank,37239.68,03/17/2021
9907917202,04/28/2020,JTE CONSTRUCTION LLC,7121 Lisa CT NE,ALBUQUERQUE,NM,87110,06/23/2021,Paid in Full,36898.6,36898.6,"PNC Bank, National Association",3,236115,Limited  Liability Company(LLC),First Source Federal Credit Union,37294.23,05/24/2021
1689667901,06/10/2020,RUBIO'S AUTO REPAIR,1401 N. FIRST ST.,ARTESIA,NM,88210-1002,05/12/2021,Paid in Full,36888,36888,"Wells Fargo Bank, National Association",3,811111,Sole Proprietorship,"Wells Fargo Bank, National Association",37184.11,04/01/2021
5404388401,02/08/2021,CREGO ROOFING OF NEW MEXICO LLC,8601 4th St NW,Los Ranchos,NM,87114-1403,10/19/2021,Paid in Full,36880.45,36880.45,"BOKF, National Association",7,238160,Limited  Liability Company(LLC),"BOKF, National Association",37051.53,07/28/2021
7695208500,03/06/2021,DR PARVEEN'S PEDIATRIC CARE PC,101 Hospital Loop NE Ste 110,Albuquerque,NM,87109-2100,03/18/2022,Paid in Full,36880,36880,"Bank of America, National Association",3,621111,Professional Association,"Bank of America, National Association",37236.68,02/25/2022
8407197210,04/28/2020,SC ABQ 105 LLC,6600 Menaul NE Sp# T-05,Albuquerque,NM,87110,12/11/2020,Paid in Full,36880,36880,First New Mexico Bank Las Cruces,6,812112,Limited  Liability Company(LLC),First New Mexico Bank Las Cruces,37085.11,11/23/2020
8230997109,04/15/2020,"ARE WE CLEAR PRODUCTION CLEARANCES, INC.",28 Columbine Lane  PO Box 28,CEDAR CREST,NM,87008,07/21/2021,Paid in Full,36875,36875,BMO Bank National Association,3,518210,Corporation,BMO Bank National Association,37311.35,06/24/2021
2387768706,03/28/2021,CHAPIN AND MEX RESTAURANT LLC,6417 Airport Rd Ste 100,Santa Fe,NM,87507-1873,10/20/2021,Paid in Full,36868.19,36868.19,Enterprise Bank & Trust,5,722511,Limited  Liability Company(LLC),Enterprise Bank & Trust,37018.74,09/07/2021
7570697202,04/28/2020,BUCKHORN TAVERN LLC,68 US Highway,SAN ANTONIO,NM,87832,02/20/2021,Paid in Full,36853,36853,Citizens Bank of Las Cruces,8,722511,Limited  Liability Company(LLC),Citizens Bank of Las Cruces,37111.99,01/11/2021
3689348404,02/05/2021,NEW MEXICO ROOF EXPERTS LLC,1701 William St SE,Albuquerque,NM,87102-4764,07/27/2023,Paid in Full,36852,36852,"Wells Fargo Bank, National Association",5,238160,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",,
5163558304,01/25/2021,THE INJECTION AND INFUSION CLINIC OF ABQ LLC,8400 Osuna Rd NE Ste 5C,Albuquerque,NM,87111-2072,09/15/2021,Paid in Full,36847.5,36847.5,Century Bank,4,621498,Limited  Liability Company(LLC),Century Bank,37059.37,08/24/2021
2387367305,04/29/2020,QUANYIN LLC,2905 RODEO DR E,SANTA FE,NM,87505,03/20/2021,Paid in Full,36840,36840,"U.S. Bank, National Association",6,621111,Subchapter S Corporation,"U.S. Bank, National Association",37083.85,02/12/2021
4355737706,05/01/2020,4LEET LLC,1587 PACHECO ST SUITE A,SANTA FE,NM,87505,04/10/2021,Paid in Full,36838,36838,"Wells Fargo Bank, National Association",6,518210,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",37165,03/29/2021
7724378309,01/28/2021,MACONDO INC.,322 McKenzie St,Santa Fe,NM,87501-1883,10/21/2021,Paid in Full,36830,36830,DreamSpring,4,448150,Corporation,DreamSpring,37057.12,09/21/2021
8412927209,04/28/2020,"PATTON AND PATTON, INC.",2616 W. Main St,Artesia,NM,88210,10/05/2021,Paid in Full,36827.25,36827.25,Washington Federal Bank d/b/a WaFd Bank,9,532289,Corporation,Washington Federal Bank d/b/a WaFd Bank,37328.51,09/02/2021
9519357808,06/08/2020,"DR. PAT, ROSIE, CHARLES, LLC",11 Amor Rd.,PECOS,NM,87552-9999,05/14/2021,Paid in Full,36825,36825,Southwest Capital Bank,11,722513,Limited  Liability Company(LLC),Southwest Capital Bank,37099.14,03/08/2021
7415988300,01/28/2021,COATING & LINING TECHNOLOGIES INC.,40 Mount Vernon Pl,Tijeras,NM,87059-7911,08/12/2021,Paid in Full,36822,36822,BMO Bank National Association,2,541350,Subchapter S Corporation,BMO Bank National Association,36969.29,06/29/2021
8307947300,05/01/2020,ROZELLA CORP,9421 WILSHIRE AVE NE,ALBUQUERQUE,NM,87122-2912,04/16/2021,Paid in Full,36815,36815,"Bank of America, National Association",8,722513,Corporation,"Bank of America, National Association",37130.7,03/11/2021
7482208409,02/12/2021,NEW MEXICO TRAVEL GOODS INC.,6515 Menaul Blvd NE,Albuquerque,NM,87110-3440,07/07/2021,Paid in Full,36812.5,36812.5,Main Bank,4,448320,Subchapter S Corporation,Main Bank,36939.3,06/23/2021
5189968710,04/02/2021,DAVID'S AUTO MART LLC,3492 Lopez Ln,Santa Fe,NM,87507-3500,01/12/2022,Paid in Full,36805,36805,"Wells Fargo Bank, National Association",4,441120,Corporation,"Wells Fargo Bank, National Association",37052.05,12/08/2021
1567067203,04/15/2020,"MACONDO, INC",322 MCKENZIE ST,SANTA FE,NM,87501-1883,03/18/2021,Paid in Full,36800,36800,Enterprise Bank & Trust,5,448150,Corporation,Enterprise Bank & Trust,37051.26,02/12/2021
3405597303,04/29/2020,NEW SONG CHRISTIAN FELLOWSHIP,PO BOX 761,CARLSBAD,NM,88221-0761,06/03/2020,Paid in Full,36800,36800,CNB Bank,5,813110,Non-Profit Organization,CNB Bank,37099.51,02/19/2021
3726897202,04/27/2020,"ALBUQUERQUE INDOOR KARTING, INC.",5110 Copper Ave NE,Albuquerque,NM,87108,04/10/2021,Paid in Full,36800,36800,US Eagle FCU,12,713990,Corporation,US Eagle FCU,37118.6,03/18/2021
4343637409,05/08/2020,"JOHNNY'S ELECTRIC, INC.",2817 MORNINGSIDE DR NE,ALBUQUERQUE,NM,87110,05/13/2021,Paid in Full,36800,36800,HTLF Bank,6,238210,Corporation,"New Mexico Bank and Trust, A Division of HTLF Bank",37139.77,04/14/2021
5468968201,08/07/2020,SIMPLY ONE STOP INC.,301 Wyoming Boulevard Northeast,Albuquerque,NM,87123-1031,10/22/2021,Paid in Full,36800,36800,MBE Capital Partners,6,339950,Subchapter S Corporation,MBE Capital Partners,37215.02,09/28/2021
5647248508,03/01/2021,SIMPLY ONE STOP INC.,301 Wyoming Blvd NE,Albuquerque,NM,87123-1031,09/16/2022,Paid in Full,36800,36800,BMO Bank National Association,4,453998,Subchapter S Corporation,BMO Bank National Association,37337.69,08/11/2022
7500547110,04/14/2020,"MORTENSEN INSURANCE AGENCY, INC.",4251 E MAIN ST STE F,FARMINGTON,NM,87402-8639,02/12/2021,Paid in Full,36800,36800,The Citizens Bank,6,524210,Corporation,The Citizens Bank,37066.17,01/14/2021
9392957203,04/28/2020,QUEST 4 CORPORATION,20 CURLEW PL,CLOUDCROFT,NM,88317-9800,04/10/2021,Paid in Full,36800,36800,First National Bank,6,236118,Subchapter S Corporation,First National Bank,37120.98,03/18/2021
7668317104,04/14/2020,STATE FARM INSURANCE,5353 wyoming ne ste b,ALBUQUERQUE,NM,87109,11/20/2021,Paid in Full,36795,36795,BMO Bank National Association,4,524210,Sole Proprietorship,BMO Bank National Association,37363.28,10/26/2021
2294778307,01/20/2021,SHALAKO TRADERS LLC,66 E San Francisco St Ste 2,Santa Fe,NM,87501-2185,05/14/2022,Paid in Full,36785,36785,DreamSpring,2,448310,Subchapter S Corporation,DreamSpring,37215.18,04/04/2022
9860087400,05/21/2020,"SHALAKO TRADERS, LLC",66 E San Francisco St Ste 5,Santa Fe,NM,87501-2108,08/18/2021,Paid in Full,36785,36785,DreamSpring,3,722511,Subchapter S Corporation,DreamSpring,37205.98,07/09/2021
7458138804,04/21/2021,VALLEY CUSTOM AND HARVEST LLC,W Baker Rd. 1 Mi S on 1-25/WHY 187,Arrey,NM,87930,09/17/2022,Paid in Full,36775,36775,Citizens Bank of Las Cruces,7,115113,Limited  Liability Company(LLC),Citizens Bank of Las Cruces,37246.95,08/16/2022
7411278400,02/11/2021,ADELANTE FAMILIA LLC,7648 Louisiana Blvd NE,Albuquerque,NM,87109-5545,04/21/2022,Paid in Full,36760,36760,DreamSpring,8,722511,Limited  Liability Company(LLC),DreamSpring,37154.15,03/14/2022
6193568400,02/10/2021,HARDWARE RENAISSANCE LLC,3205 Mercantile Ct Ste A,Santa Fe,NM,87507-7303,09/29/2021,Paid in Full,36735,36735,Enterprise Bank & Trust,4,423710,Limited  Liability Company(LLC),Enterprise Bank & Trust,36902.35,08/11/2021
3125867405,05/06/2020,TABI AND CHARIS COMPANY,182 CENTRAL PARK SQ,LOS ALAMOS,NM,87544,03/23/2022,Paid in Full,36731,36731,Cross River Bank,9,722511,Corporation,"Kabbage, Inc.",37288.51,11/17/2021
5343657300,04/30/2020,TERRY COSPER INSURANCE AGENCY,10131 COORS BLVD NW #D6,Albuquerque,NM,87114,05/07/2021,Paid in Full,36714,36714,BMO Bank National Association,5,524210,Subchapter S Corporation,BMO Bank National Association,37034.23,03/16/2021
4803028401,02/06/2021,GIGAWATT ELECTRIC LLC,46 Craig Rd,Las Vegas,NM,87701-5188,09/22/2021,Paid in Full,36710,36710,"Wells Fargo Bank, National Association",4,238210,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",36895.06,08/12/2021
7736357206,04/28/2020,"JOHN R. SUTTON GENERAL BUILDING CONTRACTOR, INC.",3407 2 Mountain View Blvd-Centro Plaza,ANGEL FIRE,NM,87710-0076,04/21/2021,Paid in Full,36710,36710,InBank,3,236115,Subchapter S Corporation,InBank,37032.85,03/18/2021
1931897300,04/28/2020,ENCHANTMENT SEEKERS LLC,121 Forest Lane,Placitas,NM,87043,06/18/2021,Paid in Full,36700,36700,WebBank,12,722310,Limited  Liability Company(LLC),WebBank,37086.37,05/14/2021
5259227308,04/30/2020,MADDOX MANAGEMENT LLC,515 CENTRAL AVE SE,ALBUQUERQUE,NM,87102-3520,06/12/2021,Paid in Full,36700,36700,First-Citizens Bank & Trust Company,5,531311,Limited  Liability Company(LLC),First-Citizens Bank & Trust Company,37075.04,05/13/2021
6632567200,04/28/2020,REEL DEEL THEATER LLC,2610 TRINITY DR STE 4,LOS ALAMOS,NM,87544,08/18/2021,Paid in Full,36700,36700,Enterprise Bank & Trust,11,512131,Limited  Liability Company(LLC),Enterprise Bank & Trust,30048.83,05/19/2021
7889687103,04/14/2020,"CASTLEBERRY & ASSOCIATES COUNSELING AND TESTING SERVICES, LL",2800 San Mateo Blvd NE Suite 100,Albuquerque,NM,87110,03/18/2021,Paid in Full,36700,36700,Customers Bank,4,453998,Sole Proprietorship,"Readycap Lending, LLC",36951.37,01/26/2021
1402657205,04/15/2020,GONZALES WELDING & MACHINE,431 E ZIA DR,HOBBS,NM,88240-3428,08/12/2021,Paid in Full,36692.4,36692.4,Pioneer Bank,2,333992,Sole Proprietorship,Pioneer Bank,37136.73,07/09/2021
4362568305,01/23/2021,"GALLERIA MOTOR GROUP, LLC",2542 Camino Alfredo,Santa Fe,NM,87505-6484,10/21/2021,Paid in Full,36690,36690,DreamSpring,3,441120,Limited  Liability Company(LLC),DreamSpring,36916.25,09/08/2021
6042418001,06/29/2020,MICHAEL HURD LLC,105 La Rinconada Lane,SAN PATRICIO,NM,88348,07/07/2021,Paid in Full,36680.65,36680.65,Washington Federal Bank d/b/a WaFd Bank,8,711510,Limited  Liability Company(LLC),Washington Federal Bank d/b/a WaFd Bank,37029.12,06/08/2021
4526548503,02/26/2021,PUBLIC PBC,928 Shoofly St,Santa Fe,NM,87505-1172,01/21/2022,Paid in Full,36677,36677,Enterprise Bank & Trust,3,444190,Subchapter S Corporation,Enterprise Bank & Trust,36970.42,12/23/2021
7291298607,03/23/2021,OPPORTUNITY HOUSE INC.,206 N Turner St,Hobbs,NM,88240-8404,07/08/2021,Paid in Full,36666.67,36666.67,Lea County State Bank,3,624190,Non-Profit Organization,Lea County State Bank,36748.04,06/15/2021
4431657709,05/01/2020,JONES MECHANICAL LLC,5112 ALBERTA AVE NE,RIO RANCHO,NM,87144,02/11/2021,Paid in Full,36653,36653,"Wells Fargo Bank, National Association",3,238220,Corporation,"Wells Fargo Bank, National Association",36895.01,01/08/2021
4812098500,02/26/2021,3LLIOTT LLC,2107 Sudderth Dr,Ruidoso,NM,88345-6122,04/06/2022,Paid in Full,36652,36652,City Bank,6,722511,Limited  Liability Company(LLC),City Bank,37026.66,03/02/2022
7022108402,02/11/2021,JONES MECHANICAL INC,3904 El Puno Ct SE,Rio Rancho,NM,87124-6902,12/18/2021,Paid in Full,36652,36652,"Wells Fargo Bank, National Association",3,238220,Corporation,"Wells Fargo Bank, National Association",36925.13,11/17/2021
9259197201,04/28/2020,N.E.S. LLC,2121 Menaul NE,Albuquerque,NM,87107,01/29/2021,Paid in Full,36649.17,36649.17,Washington Federal Bank d/b/a WaFd Bank,3,238990,Limited  Liability Company(LLC),Washington Federal Bank d/b/a WaFd Bank,36898.59,01/07/2021
1263468703,03/27/2021,"SILVER & TURQUOISE SUPPLY, LLC",1071 W Historic Highway 66,Gallup,NM,87301-6829,09/24/2021,Paid in Full,36638,36638,"Bank of America, National Association",6,423940,Limited  Liability Company(LLC),"Bank of America, National Association",36776.52,08/18/2021
4175447705,05/01/2020,"STAG SPECIALTY, LLC",1845 CERRILLOS RD,SANTA FE,NM,87505,05/12/2022,Paid in Full,36634,36634,"Wells Fargo Bank, National Association",4,999990,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",32897.75,02/26/2021
3603018508,02/24/2021,RIZEK INC,221 La Cienega Ln NW,Albuquerque,NM,87107-6758,05/14/2022,Paid in Full,36628,36628,Enterprise Bank & Trust,7,236118,Corporation,Enterprise Bank & Trust,37015.65,04/07/2022
1341577309,04/28/2020,ABUNDANT FREEDOM LLC,530-B Harkle Road Suite 100,Sante Fe,NM,87505,02/17/2021,Paid in Full,36626,36626,Cross River Bank,1,454110,Limited  Liability Company(LLC),Cross River Bank,36872.85,01/08/2021
2536018404,02/03/2021,CKD LODGING INC,1040 East US 180,Silver City,NM,88061,10/07/2021,Paid in Full,36613.5,36613.5,First Savings Bank,10,721110,Corporation,First Savings Bank,36824.03,09/01/2021
5039498302,01/23/2021,WILLIAM DUNN,3750 Juan Tabo Blvd NE Ste E,Albuquerque,NM,87111-3948,02/15/2022,Paid in Full,36605,36605,Century Bank,7,524210,Sole Proprietorship,Century Bank,36951.73,01/03/2022
8752778302,01/30/2021,OLD TOWN PIZZA PARLOR INC.,108 Rio Grande Blvd NW,Albuquerque,NM,87104-1445,12/21/2021,Paid in Full,36589,36589,DreamSpring,7,722511,Corporation,DreamSpring,36874.6,11/10/2021
5789057106,04/14/2020,"FINISH THE RACE, INC",1540 TRAMWAY BLVD NE,ALBUQUERQUE,NM,87112-6179,03/20/2021,Paid in Full,36582,36582,"U.S. Bank, National Association",15,713940,Corporation,"U.S. Bank, National Association",36817.44,02/16/2021
9053037400,05/19/2020,ANTONIO G RAEL,4825 STAR CT NW,ALBUQUERQUE,NM,87114-2155,06/17/2021,Paid in Full,36580,36580,"U.S. Bank, National Association",4,238150,Sole Proprietorship,"U.S. Bank, National Association",36934.62,05/05/2021
6485368303,01/27/2021,PITCHFORK DIRT AND RENTAL LLC,1507 Hacienda Ave,Carlsbad,NM,88220-9236,03/15/2021,Paid in Full,36577,36577,CNB Bank,10,532490,Limited  Liability Company(LLC),CNB Bank,37024.05,04/21/2022
6590407101,04/14/2020,IPS TACTICAL INC,4901 McLeod Rd NE Ste B,ALBUQUERQUE,NM,87109-2158,06/23/2021,Paid in Full,36577,36577,Southwest Capital Bank,8,561612,Subchapter S Corporation,Southwest Capital Bank,36951.91,04/27/2021
7381717305,04/30/2020,MONICA BACA ATTORNEY AT LAW,1412 6th St. NW,Albuquerque,NM,87102,11/23/2021,Paid in Full,36570,36570,BMO Bank National Association,3,541110,Sole Proprietorship,BMO Bank National Association,37096.2,10/12/2021
2335188402,02/03/2021,ANIMAL HAVEN LODGE & SALON LLC,3027 N Valley Dr,Las Cruces,NM,88007-5174,07/16/2021,Paid in Full,36548.73,36548.73,FirstLight FCU,4,812910,Limited  Liability Company(LLC),FirstLight FCU,36672.59,06/14/2021
1167447200,04/15/2020,PUEBLO BUILDERS INC.,1242 GOLF CLUB RD,LAS CRUCES,NM,88011-4003,04/16/2021,Paid in Full,36547.55,36547.55,First New Mexico Bank Las Cruces,5,236115,Subchapter S Corporation,First New Mexico Bank Las Cruces,36867.97,03/09/2021
2802488507,02/22/2021,YOUR BUDGET CARS & TRUCKS INC,1505 W 2nd St,Roswell,NM,88201-2015,09/14/2021,Paid in Full,36546.17,36546.17,Pioneer Bank,3,441120,Corporation,Pioneer Bank,36727.4,08/25/2021
4079928409,02/06/2021,THERESA M GENOVESE-ELLIOT MD PC,2019,SANTA FE,NM,87505,10/15/2021,Paid in Full,36530,36530,Itria Ventures LLC,2,621111,Subchapter S Corporation,Itria Ventures LLC,36761.36,09/29/2021
1108157207,04/15/2020,PECK MOTOR COMPANY BODY SHOP INC,Pinos Altos,SILVER CITY,NM,88061,04/28/2022,Paid in Full,36504.9,36504.9,First New Mexico Bank of Silver City,7,811121,Corporation,First New Mexico Bank of Silver City,36745.81,02/09/2021
7285207708,05/01/2020,TORSTEN MICHAEL GRETZ,2428 WASHINGTON ST NE,ALBUQUERQUE,NM,87110,02/17/2022,Paid in Full,36503,36503,"U.S. Bank, National Association",5,238990,Sole Proprietorship,"U.S. Bank, National Association",37120.51,01/04/2022
3769997208,04/27/2020,ACHIEVEMENT GALLERY LTD CO.,4421 McLeod NE Suite D,Albuquerque,NM,87109,06/05/2021,Paid in Full,36500,36500,US Eagle FCU,6,541890,Corporation,US Eagle FCU,36874,05/11/2021
5307728209,08/07/2020,"RICARDO MAZAL, INC.",841 EL CAMINITO ST,SANTA FE,NM,87505-2842,03/19/2021,Paid in Full,36500,36500,Enterprise Bank & Trust,4,711510,Subchapter S Corporation,Enterprise Bank & Trust,36670.33,02/16/2021
