loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
3835368006,06/25/2020,PATHFINDER FABRICATION,PO BOX 1116,CASPER,WY,82602-1116,03/17/2021,Paid in Full,25142,25142,The Converse County Bank,1,541990,Sole Proprietorship,The Converse County Bank,25293.54,02/02/2021
5206598404,02/08/2021,GRANITE & TILE CONNECTION,8117 State Highway 789,Lander,WY,82520-2926,11/05/2021,Paid in Full,25142,25142,Wyoming Community Bank,5,238340,Limited  Liability Company(LLC),Wyoming Community Bank,25317.65,10/25/2021
7536177010,04/07/2020,GILLETTE PET VET CLINIC,550 RUNNING W DR,GILLETTE,WY,82718-2074,06/05/2021,Paid in Full,25137,25137,First National Bank of Gillette,4,541940,Limited  Liability Company(LLC),First National Bank of Gillette,25398.7,05/03/2021
1300328500,02/18/2021,VISION AYUDA INC.,1439 Stillwater Ave Ste 7,Cheyenne,WY,82009-7367,08/06/2021,Paid in Full,25136,25136,"T Bank, National Association",2,621210,Corporation,"T Bank, National Association",25230.35,07/12/2021
8635897907,06/18/2020,"PADDLE ON, INC",9705 So. Hwy 89,Jackson,WY,83001-8910,03/17/2022,Paid in Full,25133,25133,Quontic Bank,15,713990,Subchapter S Corporation,"FC Marketplace, LLC (dba Funding Circle)",25533.06,02/03/2022
7609478407,02/12/2021,MUSEUM OF THE OLD WEST,1831 DeMaris Street,CODY,WY,82414-8736,10/13/2021,Paid in Full,25115,25115,Pinnacle Bank-Wyoming,18,712110,Non-Profit Organization,Pinnacle Bank-Wyoming,25245.05,08/31/2021
1960718810,04/11/2021,FAITH BAPTIST CHURCH,708 E Prosser Rd,Cheyenne,WY,82007-3113,04/14/2022,Paid in Full,25113.82,25113.82,Pinnacle Bank-Wyoming,6,813110,Non-Profit Organization,Pinnacle Bank-Wyoming,25351.2,03/28/2022
3264297302,04/29/2020,MICHAEL WHITNEY,32 SPRING GULCH RD #687,PINEDALE,WY,82941,02/10/2021,Paid in Full,25105,25105,Glacier Bank,1,562910,Sole Proprietorship,Glacier Bank,25275.58,01/08/2021
4987037205,04/27/2020,GEN5 CORP,109 E. 17th St. Suite 5487,CHEYENNE,WY,82001,02/11/2021,Paid in Full,25102.5,25102.5,Points West Community Bank,2,541618,Corporation,Points West Community Bank,25288.19,01/25/2021
6207867010,04/06/2020,"HEGGS, LLC",825 S Washington Street,AFTON,WY,83110-5408,01/07/2021,Charged Off,25100,25100,Bank of Star Valley,8,722513,Limited  Liability Company(LLC),Bank of Star Valley,,
6219417001,04/06/2020,WYLIE BAKER LLP,60 E Simpson Ave,JACKSON,WY,83001-8667,01/13/2021,Paid in Full,25100,25100,"Community Banks of Colorado, A Division of",2,541110,Partnership,Bank of Jackson Hole Trust,25256.66,02/16/2021
6283277208,04/27/2020,TEN SLEEP SENIOR CENTER INC,204 Second St,TEN SLEEP,WY,82442-9999,06/05/2021,Paid in Full,25100,25100,ANB Bank,4,624120,Non-Profit Organization,ANB Bank,25362,05/18/2021
8057747208,04/28/2020,GLOBE ELECTRIC INC.,1426 Elk Street,ROCK SPRINGS,WY,82901-4516,05/06/2021,Paid in Full,25100,25100,NebraskaLand Bank,3,238210,Corporation,NebraskaLand Bank,25345.5,04/28/2021
2253418308,01/20/2021,WOOFY PRODUCTS LLC,134 Cooper Ln E,Cody,WY,82414-9233,10/13/2021,Paid in Full,25098.65,25098.65,Pinnacle Bank-Wyoming,6,812910,Limited  Liability Company(LLC),Pinnacle Bank-Wyoming,25247.87,09/07/2021
7347457001,04/07/2020,"YELLOWSTONE TRACK SYSTEMS, LLC",1749 Kroe Lane,SHERIDAN,WY,82801-9681,03/18/2021,Paid in Full,25093.02,25093.02,First Interstate Bank,2,332999,Corporation,First Interstate Bank,25244.41,02/16/2021
6490108300,01/27/2021,YELLOWSTONE TRACK SYSTEMS LLC,1749 Kroe Ln,Sheridan,WY,82801-9681,09/16/2021,Paid in Full,25092,25092,First Interstate Bank,4,332999,Corporation,First Interstate Bank,25224.68,08/16/2021
2519748507,02/20/2021,SWEET SPIRITS CHILD CARE LLC,211 E Kelly Ave B,Jackson,WY,83001-8540,02/16/2022,Paid in Full,25080,25080,"Wells Fargo Bank, National Association",5,624410,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",25287.51,12/23/2021
8341707204,04/28/2020,JEFF ECKERT INC,1472 N 5th St,LARAMIE,WY,82072-2049,02/23/2021,Paid in Full,25080,25080,UniWyo Federal Credit Union,2,523999,Subchapter S Corporation,UniWyo Federal Credit Union,25258.65,01/20/2021
2007528507,02/19/2021,TOM MOORE,352 Government Canyon Rd,Hulett,WY,82720-9621,12/08/2021,Paid in Full,25072,25072,Security State Bank,2,112111,Sole Proprietorship,Security State Bank,25258.65,11/26/2021
3771858305,01/22/2021,KNAPP ENTERPRISES LLC,423 Yellowstone Ave,Cody,WY,82414-9317,09/15/2021,Paid in Full,25069,25069,Glacier Bank,2,721110,Limited  Liability Company(LLC),Glacier Bank,25206.36,08/18/2021
5414547202,04/27/2020,ORTHODOX CHRISTIAN CHURCH OF CHEYENNE WYOMING,9505 HYNDS BLVD,CHEYENNE,WY,82009-1107,05/06/2021,Paid in Full,25062.5,25062.5,Wyoming Bank and Trust,1,813110,Non-Profit Organization,Wyoming Bank and Trust,25292.53,04/02/2021
8281697200,04/28/2020,ALEJANDRO ROSALEZ,2117 E. 12th St. Suite A,CASPER,WY,82601-7119,12/11/2020,Paid in Full,25050,25050,Hilltop National Bank,5,722511,Sole Proprietorship,Hilltop National Bank,25192.65,11/23/2020
3214017105,04/11/2020,GATEWAY FUELS LLC,2471 Jackson Street,LARAMIE,WY,82070-6547,04/17/2021,Paid in Full,25049.5,25049.5,First Interstate Bank,8,445310,Limited  Liability Company(LLC),First Interstate Bank,25284.9,03/25/2021
7411607309,04/30/2020,HELLENIC ORTHODOX CHURCH OF STS. CONSTANTINE AND HELEN,501 West 27th Street,Cheyenne,WY,82001-3030,02/10/2021,Paid in Full,25041,25041,First National Bank of Omaha,1,813110,Non-Profit Organization,"Western States Bank, A Division of First National Bank of Omaha",25204.97,01/07/2021
3938228710,03/31/2021,HIGH COUNTRY ORTHOTICS & PROSTHETICS,135 S Washington St,Casper,WY,82601-2738,11/23/2021,Paid in Full,25030,25030,First National Bank of Omaha,29,423450,Corporation,First National Bank of Omaha,25171.84,10/25/2021
6726998404,02/10/2021,GRAYSON & ASSOCIATES INC.,1450 Sweet Creek Rd,Casper,WY,82604-1780,08/19/2021,Paid in Full,25022,25022,Hilltop National Bank,3,423840,Subchapter S Corporation,Hilltop National Bank,25113.75,06/29/2021
8600757007,04/08/2020,BSC INVESTMENTS LLC,1219 ELK ST,ROCK SPRINGS,WY,82901-4519,01/09/2021,Paid in Full,25018.9,25018.9,RSNB Bank,4,444120,Limited  Liability Company(LLC),RSNB Bank,25184.78,12/09/2020
1083908304,01/16/2021,FUNDING THE FUTURE,1113 Verlan Way,Cheyenne,WY,82009-3197,07/16/2021,Paid in Full,25000,25000,Jonah Bank of Wyoming,2,711510,Non-Profit Organization,Jonah Bank of Wyoming,25100,06/15/2021
1130498305,01/16/2021,LCM LEASING INC,5060 Cessna Dr.,Riverton,WY,82501,07/20/2021,Paid in Full,25000,25000,Wyoming Community Bank,3,213112,Subchapter S Corporation,Wyoming Community Bank,25097.95,06/15/2021
1174718301,01/16/2021,RIFLE CREEK HYDROLOGY,3614 US Highway 87,Sheridan,WY,82801-9559,11/06/2021,Paid in Full,25000,25000,First Federal Bank & Trust,1,541620,Limited  Liability Company(LLC),First Federal Bank & Trust,25190.41,10/29/2021
1382697208,04/15/2020,RING LAKE RANCH,570 TRAIL LAKE RD,DUBOIS,WY,82513-0806,12/16/2020,Paid in Full,25000,25000,"Community Banks of Colorado, A Division of",3,721214,Non-Profit Organization,Bank of Jackson Hole Trust,25145.14,11/24/2020
1815387107,04/10/2020,"307 HOME CARE, INC",709 9TH ST,WHEATLAND,WY,82201-2915,03/04/2021,Paid in Full,25000,25000,Platte Valley Bank,9,621610,Subchapter S Corporation,Platte Valley Bank,25169.78,02/12/2021
1818337109,04/10/2020,LOCKHART CATTLE COMPANY LLC,2010 S HWY 89,JACKSON,WY,83001-8516,01/13/2021,Paid in Full,25000,25000,"Community Banks of Colorado, A Division of",2,112111,Limited  Liability Company(LLC),Bank of Jackson Hole Trust,25159.72,12/09/2020
1899888510,02/19/2021,PAVEY PROPERTY SERVICES INC,7250 S US Highway 89 Spc 2910521,Jackson,WY,83001-8937,05/19/2021,Paid in Full,25000,25000,Cross River Bank,4,236116,Subchapter S Corporation,Cross River Bank,,
2041408205,07/31/2020,"ROSE CITY CONSULTING, INC",30 North Gould Street R,Sheridan,WY,82801-6317,07/21/2021,Paid in Full,25000,25000,Quontic Bank,1,541618,Subchapter S Corporation,"FC Marketplace, LLC (dba Funding Circle)",25145.21,03/05/2021
2151687300,04/29/2020,WILD WEST TRUCKING. LLC,16 13th Street,Big Piney,WY,83113,08/07/2021,Paid in Full,25000,25000,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",1,485119,Sole Proprietorship,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",25293.75,07/15/2021
2336937103,04/10/2020,"KACOA HOSPITALITY, INC.",1022 W LINCOLN WAY,CHEYENNE,WY,82001-4206,01/16/2021,Paid in Full,25000,25000,Hanmi Bank,4,721110,Corporation,Hanmi Bank,25160.96,12/21/2020
2913818306,01/21/2021,LEWIS COLWELL,172 Lost Wells Cir,Riverton,WY,82501-8705,09/16/2022,Paid in Full,25000,25000,BMO Bank National Association,1,811111,Sole Proprietorship,BMO Bank National Association,,
3106327107,04/11/2020,MOUNTAIN MOTOR SUPPLY LLC,435 Greybull Ave,GREYBULL,WY,82426-2036,06/16/2021,Paid in Full,25000,25000,Jonah Bank of Wyoming,3,423120,Limited  Liability Company(LLC),Jonah Bank of Wyoming,25273.29,05/18/2021
3313467302,04/29/2020,"ESSENTIAL SERVICES INC, PUMP-IT SEPTIC SERVICES",4088 Meadow Ridge Way,Burns,WY,82053,,Exemption 4,25000,25000,Meridian Trust FCU,3,562991,Corporation,Meridian Trust FCU,,
3336957103,04/11/2020,LANDER LLAMA COMPANY,2024 MORTIMORE LN,LANDER,WY,82520-9771,12/11/2020,Paid in Full,25000,25000,Wyoming Community Bank,4,713990,Sole Proprietorship,Wyoming Community Bank,25147.26,11/19/2020
3449527404,05/07/2020,S&R MOUNTAIN STATES OILFIELD SERVICES,PO BOX 1846,EVANSTON,WY,82931-1846,01/22/2021,Paid in Full,25000,25000,Uinta Bank,3,488390,Corporation,Uinta Bank,25136.11,11/23/2020
3510497201,04/27/2020,FUNDING THE FUTURE,1113 VERLAN WAY,CHEYENNE,WY,82009-3197,01/20/2021,Paid in Full,25000,25000,Jonah Bank of Wyoming,2,711510,Non-Profit Organization,Jonah Bank of Wyoming,25154.11,12/10/2020
3538398302,01/22/2021,TARGET TESTING INC,85 Red Fox Rd,Wheatland,WY,82201-9231,07/07/2021,Paid in Full,25000,25000,Platte Valley Bank,2,213112,Corporation,Platte Valley Bank,25104.17,06/25/2021
3752248304,01/22/2021,SQUIRRELEY'S AUTO LLC.,2606 E Lincolnway,Cheyenne,WY,82001-5661,07/09/2021,Paid in Full,25000,25000,First National Bank of Omaha,3,423110,Limited  Liability Company(LLC),"Western States Bank, A Division of First National Bank of Omaha",25091.1,06/15/2021
3814358309,01/22/2021,KOKO LEYTE LLC,10458 Wind Dancer Rd,Cheyenne,WY,82009-8608,07/21/2021,Paid in Full,25000,25000,BMO Bank National Association,4,311225,Corporation,BMO Bank National Association,25095.14,06/15/2021
3861678510,02/24/2021,ROSS DEROWITSCH,510 S Washington St,Casper,WY,82601-3450,02/15/2022,Paid in Full,25000,25000,Hilltop National Bank,4,236118,Sole Proprietorship,Hilltop National Bank,25219.44,01/12/2022
4144348300,01/23/2021,TEAM WYOCITY INC.,109 W 2nd St,Casper,WY,82601-2410,09/16/2021,Paid in Full,25000,25000,First Interstate Bank,2,531210,Corporation,First Interstate Bank,25148.63,08/31/2021
4371697010,04/03/2020,NAR NARAYAN LLC,1931 HARRISON DR,EVANSTON,WY,82930-3247,03/04/2021,Paid in Full,25000,25000,Platte Valley Bank,8,721110,Limited  Liability Company(LLC),Platte Valley Bank,25185.69,02/12/2021
4713657010,04/04/2020,LCM LEASING INC,PO Box 6160 100 McPherson Lane,RIVERTON,WY,82501-0599,12/11/2020,Paid in Full,25000,25000,Wyoming Community Bank,3,213112,Subchapter S Corporation,Wyoming Community Bank,25143.84,11/05/2020
4959397407,05/11/2020,DIO LLC,40 N GOULD ST SUITE N,SHERIDAN,WY,82801,08/12/2021,Paid in Full,25000,25000,"Wells Fargo Bank, National Association",2,485999,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",25289.04,07/08/2021
5434018309,01/25/2021,ALEXANDER GUERRERO,1117 W Spruce St,Rawlins,WY,82301-5211,04/19/2022,Paid in Full,25000,25000,Loan Source Incorporated,1,811111,Sole Proprietorship,"Blue Ridge Bank, National Association",25283.56,03/16/2022
5446678305,01/25/2021,PSYKO KUSTOMZ,1105 Upland Way,Green River,WY,82935-6010,09/15/2021,Paid in Full,25000,25000,First Interstate Bank,2,213112,Limited  Liability Company(LLC),First Interstate Bank,25144.52,08/30/2021
5599307010,04/06/2020,CUNDY.BIZ,5700 West Poison Spider Rd.,CASPER,WY,82604-2124,01/20/2021,Paid in Full,25000,25000,Jonah Bank of Wyoming,6,531190,Limited Liability Partnership,Jonah Bank of Wyoming,25158.22,12/04/2020
5654437704,05/01/2020,GT PRODUCTIONS LLC,STE 7047 30 N GOULD ST,SHERIDAN,WY,82801-6317,03/18/2021,Paid in Full,25000,25000,"Bank of America, National Association",2,,Corporation,"Bank of America, National Association",25192.47,02/10/2021
5713117202,04/27/2020,SAMELSON PAINTING INC,426 N 2ND ST,RIVERTON,WY,82501-3440,11/24/2020,Paid in Full,25000,25000,Central Bank & Trust,4,238320,Corporation,Central Bank & Trust,25120.14,10/22/2020
5842728505,03/02/2021,SHERIDAN LONGARM LLC,321 N Main St,Sheridan,WY,82801-3901,10/09/2021,Paid in Full,25000,25000,First Federal Bank & Trust,3,451130,Limited  Liability Company(LLC),First Federal Bank & Trust,25112.33,08/17/2021
6099047002,04/06/2020,"WYOMING SAUCE COMPANY, LLC",PO Box 2410,GILLETTE,WY,82717-2410,04/17/2021,Paid in Full,25000,25000,Pinnacle Bank-Wyoming,4,445299,Limited  Liability Company(LLC),Pinnacle Bank-Wyoming,25230.14,03/18/2021
6541177108,04/14/2020,TETON CONTRACTING SERVICES INC,725 Roundtop Drive,THERMOPOLIS,WY,82443,05/13/2021,Paid in Full,25000,25000,Pinnacle Bank-Wyoming,3,238910,Corporation,Pinnacle Bank-Wyoming,25234.93,04/05/2021
6660787008,04/07/2020,"PEAK PROPERTIES, LLC",2822 Warren Ave,CHEYENNE,WY,82001-2814,12/16/2020,Paid in Full,25000,25000,Pinnacle Bank-Wyoming,2,531210,Subchapter S Corporation,Pinnacle Bank-Wyoming,25148.63,11/20/2020
6996127710,05/01/2020,API PRO,30 N GOULD ST,SHERIDAN,WY,82801-6317,05/18/2022,Paid in Full,25000,25000,"Bank of America, National Association",1,,Corporation,"Bank of America, National Association",15794.09,06/04/2021
7025637004,04/07/2020,A & C SHEET METAL,1902 West C ST,TORRINGTON,WY,82240-3234,12/16/2020,Paid in Full,25000,25000,Pinnacle Bank-Wyoming,4,238220,Corporation,Pinnacle Bank-Wyoming,25138.36,11/05/2020
7700678300,01/28/2021,DAYTON DEALS LLC,724 Main St,Dayton,WY,82836-5058,10/14/2021,Paid in Full,25000,25000,First Interstate Bank,2,441120,Limited  Liability Company(LLC),First Interstate Bank,25160.27,09/24/2021
8009207107,04/15/2020,JH2O WATER CONDITIONING AND FILTRATION,355 South Millward Street,Jackson,WY,83001,04/10/2021,Paid in Full,25000,25000,Customers Bank,3,453998,Limited  Liability Company(LLC),"Readycap Lending, LLC",25201.37,03/08/2021
8114257004,04/08/2020,RESTWAY TRAVEL PARK,4212 WHITNEY RD,CHEYENNE,WY,82001-2319,11/10/2020,Paid in Full,25000,25000,Banner Capital Bank,3,531190,Subchapter S Corporation,Banner Capital Bank,25122.22,10/13/2020
8154387002,04/08/2020,360 SPLICING LLC,187 NORTH SAGE HILL RD,GILLETTE,WY,82716-9173,03/10/2021,Paid in Full,25000,25000,First Northern Bank of Wyoming,6,237120,Limited  Liability Company(LLC),First Northern Bank of Wyoming,25155.97,02/16/2021
8600317004,04/08/2020,PRESBYTERY OF WYOMING,118 E 9TH ST,CASPER,WY,82601-3721,01/12/2021,Paid in Full,25000,25000,Hilltop National Bank,4,813110,Non-Profit Organization,Hilltop National Bank,25173.61,12/28/2020
8723847206,04/28/2020,CENTRAL WYOMING CONSTRUCTION,1321 IVY LN,CASPER,WY,82609-3055,01/12/2021,Paid in Full,25000,25000,Hilltop National Bank,4,236210,Subchapter S Corporation,Hilltop National Bank,19236.03,12/03/2020
8748817204,04/28/2020,INZONE 307 CONSULTING LLC,4905 Stoneridge Way,CASPER,WY,82601,04/17/2021,Paid in Full,25000,25000,First Interstate Bank,2,213111,Corporation,First Interstate Bank,25123.17,02/16/2021
8755517206,04/28/2020,PAT'S AUTOBODY SHOP,1159 N 2nd Street,LARAMIE,WY,82072,04/17/2021,Paid in Full,25000,25000,First Interstate Bank,2,811121,Sole Proprietorship,First Interstate Bank,25215.75,03/11/2021
8982917110,04/15/2020,"PT BAR INSURANCE, LLC",1510 E. RICHARDS ST,DOUGLAS,WY,82633-2941,12/18/2020,Paid in Full,25000,25000,The Converse County Bank,3,524298,Limited  Liability Company(LLC),The Converse County Bank,25145.89,11/17/2020
8985917203,04/28/2020,DS SERVICES LLC,240 E PINE ST SUITE E,PINEDALE,WY,82941,03/09/2021,Paid in Full,25000,25000,Glacier Bank,4,541611,Corporation,Glacier Bank,25166.77,02/16/2021
9310067008,04/09/2020,TEAM WYOCITY INC.,109 W. 2nd Street,CASPER,WY,82601-2410,01/20/2021,Paid in Full,25000,25000,First Interstate Bank,2,531210,Corporation,First Interstate Bank,25155.29,02/16/2021
9394617003,04/09/2020,LARRY D ATKIN DDS PC,175 N Bernard,POWELL,WY,82435,03/11/2021,Paid in Full,25000,25000,"Bank of Bridger, National Association",6,621210,Corporation,"Bank of Bridger, National Association",25178.77,12/31/2020
9411097201,04/28/2020,SHERIDAN LONGARM LLC,213 N Main St,SHERIDAN,WY,82801-1407,01/08/2021,Paid in Full,25000,25000,First Federal Bank & Trust,2,423830,Limited  Liability Company(LLC),First Federal Bank & Trust,25157.53,12/22/2020
9689427209,04/28/2020,OVERBROOK ANESTHESIA,29 OVERBROOK RD,GILLETTE,WY,82718-4009,02/06/2021,Paid in Full,25000,25000,First National Bank of Gillette,1,621399,Subchapter S Corporation,First National Bank of Gillette,25176.71,01/20/2021
9741247005,04/09/2020,"HIGH COUNTRY OILFIELD SERVICE, INC",2077 N 2ND ST,LANDER,WY,82520-9733,01/12/2021,Paid in Full,25000,25000,Central Bank & Trust,4,237310,Corporation,Central Bank & Trust,25164.58,12/08/2020
9917057001,04/09/2020,ANDREW K VARLEY CPA PC,1109 REMINGTON BLVD,ROCK SPRINGS,WY,82901-6183,12/08/2020,Paid in Full,25000,25000,NebraskaLand Bank,2,541219,Corporation,NebraskaLand Bank,25141.78,11/12/2020
9954247205,04/28/2020,SCHMIDT'S CUSTOM FRAMING,890 South Highway 89,JACKSON,WY,83001-4193,12/16/2020,Paid in Full,25000,25000,"Community Banks of Colorado, A Division of",2,339940,Subchapter S Corporation,Bank of Jackson Hole Trust,25134.03,11/23/2020
5202527303,04/30/2020,THE FISH BOWL LLC,14410 Uinta Drive,Green River,WY,82901,02/05/2022,Paid in Full,24995,24995,BMO Bank National Association,13,453998,Limited  Liability Company(LLC),BMO Bank National Association,25416.44,01/04/2022
7665857303,04/30/2020,RM CONSTRUCTION,1904 GREGG AVE,WORLAND,WY,82401,05/26/2021,Paid in Full,24995,24995,BMO Bank National Association,1,621111,Sole Proprietorship,BMO Bank National Association,25230.37,04/16/2021
4609147108,04/13/2020,"BLUE BULL, INC.",1994 Baldwin Creek Rd,LANDER,WY,82520-9794,12/17/2020,Paid in Full,24968.4,24968.4,First Interstate Bank,3,484210,Corporation,First Interstate Bank,25121.63,11/27/2020
7336697705,05/01/2020,ARTISTRY IN MOTION INC.,2706 COMMERCIAL WAY,ROCK SPRINGS,WY,82901,01/22/2021,Paid in Full,24957,24957,"U.S. Bank, National Association",14,611610,Subchapter S Corporation,"U.S. Bank, National Association",25107.44,12/09/2020
1459058406,02/02/2021,TABLE MOUNTAIN LLC,196 Sunflower Trl,Douglas,WY,82633-9231,03/18/2022,Paid in Full,24946,24946,The Converse County Bank,4,112111,Partnership,The Converse County Bank,25196.14,02/10/2022
6458557408,05/14/2020,"TABLE MOUNTAIN, LLC",196 SUNFLOWER TRL,DOUGLAS,WY,82633-9231,02/19/2021,Paid in Full,24946,24946,The Converse County Bank,4,112111,Partnership,The Converse County Bank,25110.71,01/12/2021
7854368609,03/24/2021,PARK COUNTY ARENA BOARD,1400 Heart Mountain St,Cody,WY,82414-4201,08/11/2021,Paid in Full,24922,24922,Glacier Bank,4,813410,Non-Profit Organization,Glacier Bank,24997.79,07/27/2021
9861757010,04/09/2020,PARK COUNTY ARENA BOARD,1400 Heart Mountain Street,CODY,WY,82414-4201,01/08/2021,Paid in Full,24922,24922,Glacier Bank,4,813410,Non-Profit Organization,Glacier Bank,25094.06,12/28/2020
2336228610,03/15/2021,COLT FURS LLC,38 Olson Rd,Aladdin,WY,82710-9707,08/13/2021,Paid in Full,24915.85,24915.85,Pioneer Bank & Trust,3,425120,Limited  Liability Company(LLC),Pioneer Bank & Trust,25000.5,07/21/2021
3396747101,04/11/2020,MJ DRILLING,9 TURKEY LANE #20,BUFFALO,WY,82834-9623,02/04/2021,Paid in Full,24915,24915,Buffalo Federal Bank,4,213111,Corporation,Buffalo Federal Bank,25090.79,01/04/2021
1020428501,02/18/2021,DRIFT LLC,606 N 1st St,Saratoga,WY,82331,12/04/2021,Paid in Full,24911.02,24911.02,RNB State Bank,2,114111,Limited  Liability Company(LLC),RNB State Bank,25087.47,11/02/2021
6351958602,03/23/2021,WAGON WHEEL CAFE LLC,100 Wright Street,Thayne,WY,83127,01/31/2022,Paid in Full,24909,24909,Bank of Star Valley,7,722513,Limited  Liability Company(LLC),Bank of Star Valley,25085.75,12/09/2021
1465667205,04/15/2020,PLUMBERS & PIPEFITTERS LOCAL 192 APPRENTICESHIP EDUCATION &,411 W 5th Street,CHEYENNE,WY,82001,05/18/2021,Paid in Full,24907.5,24907.5,First Interstate Bank,11,611513,Non-Profit Organization,First Interstate Bank,25155.21,04/15/2021
1778848404,02/02/2021,PLUMBERS AND PIPEFITTERS LOCAL 192 APPRENTICESHIP EDUCATION,411 W 5th St,Cheyenne,WY,82007-1350,12/01/2021,Paid in Full,24907,24907,First Interstate Bank,11,611513,Non-Profit Organization,First Interstate Bank,25072.14,10/06/2021
5801577102,04/14/2020,"LILY AND COMPANY, LLC",95 W Deloney Avenue,JACKSON,WY,83001-8717,04/09/2021,Paid in Full,24905,24905,First Western Trust Bank,2,453110,Limited  Liability Company(LLC),First Western Trust Bank,25146.44,04/01/2021
9575788700,04/09/2021,SCHURG FINANCIAL SERVICES LLC,405 Main St,Lander,WY,82520-3105,01/31/2022,Paid in Full,24905,24905,Atlantic City FCU,2,523920,Subchapter S Corporation,Atlantic City FCU,25077.26,12/20/2021
1325328300,01/16/2021,"BEGGAR, LLC",1709 Muirfield Ct,Douglas,WY,82633-8701,10/19/2021,Paid in Full,24900,24900,The Converse County Bank,4,445310,Limited  Liability Company(LLC),The Converse County Bank,25054.18,09/09/2021
4218347101,04/13/2020,HEART SPEAR INC,85 Bethel Road,BUFFALO,WY,82834-9604,04/17/2021,Paid in Full,24900,24900,First Interstate Bank,2,236115,Subchapter S Corporation,First Interstate Bank,25117.97,03/25/2021
4970047005,04/04/2020,"BEGGAR, LLC",1709 MUIRFIELD CT,DOUGLAS,WY,82633-8701,01/20/2021,Paid in Full,24900,24900,The Converse County Bank,9,445310,Limited  Liability Company(LLC),The Converse County Bank,25066.45,12/08/2020
5019557009,04/04/2020,"THE GREENS, INC",580 E 5TH ST,SHERIDAN,WY,82801-3119,01/23/2021,Paid in Full,24900,24900,Security State Bank,4,721110,Subchapter S Corporation,Security State Bank,25065.31,12/09/2020
9807897201,04/28/2020,FULLERTON INDUSTRIES INC,1875 Skyview Drive,CASPER,WY,82601-9641,02/06/2021,Paid in Full,24900,24900,ANB Bank,2,335129,Subchapter S Corporation,ANB Bank,25045.31,12/08/2020
8868328407,02/14/2021,ONE STOP SAFETY SOLUTIONS LLC,1070 Sybille Creek Rd,Wheatland,WY,82201-8416,10/13/2021,Paid in Full,24889.75,24889.75,Pinnacle Bank-Wyoming,3,332710,Limited  Liability Company(LLC),Pinnacle Bank-Wyoming,25038.41,09/24/2021
5236347110,04/13/2020,STEPHEN N. SHERARD PC,602 10TH STREET,WHEATLAND,WY,82201-2924,12/15/2020,Paid in Full,24887.5,24887.5,Glacier Bank,2,541110,Subchapter S Corporation,Glacier Bank,25025.23,11/05/2020
4279098305,01/23/2021,SLOW AND STEADY LAW OFFICE PLLC,1116 W Farm Ave,Saratoga,WY,82331-5144,02/04/2021,Paid in Full,24866.02,24866.02,RNB State Bank,1,541110,Limited  Liability Company(LLC),RNB State Bank,24974.46,07/02/2021
3751478508,02/24/2021,WW FENCING LLC,54 Paradise Valley Rd,Laramie,WY,82070-8944,10/14/2021,Paid in Full,24865,24865,First Interstate Bank,4,238990,Limited  Liability Company(LLC),First Interstate Bank,24989.67,09/01/2021
2539738403,02/03/2021,SIDNEY SUN-TELEGRAPH INC,13 Canyon View Dr,Sheridan,WY,82801-9008,10/08/2021,Paid in Full,24861,24861,First Northern Bank of Wyoming,4,424920,Subchapter S Corporation,First Northern Bank of Wyoming,25016.38,09/17/2021
9098987102,04/15/2020,"ASSET SERVICING COMPANY, INC.",4050 LAKE DR W,WILSON,WY,83014,03/23/2021,Paid in Full,24852,24852,"U.S. Bank, National Association",3,541219,Subchapter S Corporation,"U.S. Bank, National Association",25015.83,02/16/2021
1645738500,02/19/2021,PEAK RESCUE LLC,6452 Westland Rd,Casper,WY,82604-9285,10/14/2021,Paid in Full,24847,24847,First Interstate Bank,8,611519,Limited  Liability Company(LLC),First Interstate Bank,24975.66,09/07/2021
6824207300,04/30/2020,LISA M ANDERSON DDS PC,11243 COONROD ROAD,CHEYENNE,WY,82009,08/12/2021,Paid in Full,24844,24844,"Wells Fargo Bank, National Association",1,621210,Corporation,"Wells Fargo Bank, National Association",25129.2,06/30/2021
3149477302,04/29/2020,BIG M INC,2354 BRUSH RD,CASPER,WY,82604-1870,02/10/2021,Paid in Full,24837.9,24837.9,First Western Federal Savings Bank,1,237120,Corporation,First Western Federal Savings Bank,25013.84,01/20/2021
2329958510,02/20/2021,ROD NELSON,3621 US Hwy 20,Lusk,WY,82225-6405,09/29/2021,Paid in Full,24832,24832,BMO Bank National Association,2,112111,Sole Proprietorship,BMO Bank National Association,24940.3,08/09/2021
3457248508,02/24/2021,SUNSHINE REAL PROPERTIES LLC,350 Arapahoe Ave,Gillette,WY,82718-7824,10/07/2021,Paid in Full,24826.12,24826.12,First National Bank of Gillette,4,531110,Limited  Liability Company(LLC),First National Bank of Gillette,24964.19,09/17/2021
